FID,TYPE,CITY,STATE,ZIP,LATITUDE,LONGITUDE
17706,Authorized Ship Center,Phoenix,AZ,85053,33.639771,-112.13020900000001
17707,Self-Service,Phoenix,AZ,85032,33.602812,-111.97833
17708,Authorized Ship Center,Phoenix,AZ,85014,33.510764,-112.065008
17709,Self-Service,Phoenix,AZ,85027,33.66805,-112.121802
17710,Self-Service,Phoenix,AZ,85012,33.516446,-112.065851
17711,Authorized Ship Center,Phoenix,AZ,85053,33.610743,-112.132608
17712,Authorized Ship Center,Phoenix,AZ,85014,33.518045,-112.064945
17713,Authorized Ship Center,Phoenix,AZ,85027,33.655543,-112.13443500000001
17714,Self-Service,Phoenix,AZ,85014,33.507439,-112.064953
17715,Staffed,Phoenix,AZ,85027,33.669959999999996,-112.117377
17716,Self-Service,Phoenix,AZ,85014,33.516432,-112.057603
17717,Authorized Ship Center,Glendale,AZ,85308,33.654711,-112.15429099999999
17718,Self-Service,Phoenix,AZ,85012,33.523737,-112.069231
17719,Self-Service,Phoenix,AZ,85027,33.691176,-112.099869
17720,Self-Service,Phoenix,AZ,85014,33.516498999999996,-112.05103500000001
17721,Authorized Ship Center,Phoenix,AZ,85029,33.596357,-112.15004099999999
17722,Self-Service,Phoenix,AZ,85016,33.51547,-112.04749299999999
17723,Self-Service,Phoenix,AZ,85027,33.700386,-112.106897
17724,Self-Service,Phoenix,AZ,85016,33.515617,-112.04749
17725,Self-Service,Phoenix,AZ,85050,33.677496000000005,-111.977296
17726,Self-Service,Phoenix,AZ,85012,33.493967,-112.073769
17727,Staffed,Phoenix,AZ,85050,33.675332,-111.977528
17728,Self-Service,Phoenix,AZ,85012,33.493578,-112.07383999999999
17729,Self-Service,Phoenix,AZ,85014,33.523768,-112.04945500000001
17730,Self-Service,Phoenix,AZ,85050,33.675332,-111.977528
17731,Self-Service,Phoenix,AZ,85016,33.509112,-112.045809
17732,Staffed,Phoenix,AZ,85054,33.683034,-111.967652
17733,Self-Service,Phoenix,AZ,85014,33.492321000000004,-112.06499
17734,Authorized Ship Center,Cave Creek,AZ,85331,33.757052,-111.989966
17735,Self-Service,Phoenix,AZ,85012,33.491649,-112.07383600000001
17736,Authorized Ship Center,Glendale,AZ,85310,33.698545,-112.143542
17737,Self-Service,Phoenix,AZ,85012,33.491271999999995,-112.073834
17738,Self-Service,Glendale,AZ,85308,33.664132,-112.186474
17739,Authorized Ship Center,Phoenix,AZ,85015,33.509593,-112.095848
17740,Self-Service,Glendale,AZ,85308,33.662692,-112.18643600000001
17741,Self-Service,Phoenix,AZ,85013,33.492632,-112.083348
17742,Authorized Ship Center,Glendale,AZ,85308,33.668890000000005,-112.2029
17743,Authorized Ship Center,Glendale,AZ,85308,33.667049,-112.202886
17744,Self-Service,Phoenix,AZ,85012,33.490041999999995,-112.073854
17745,Self-Service,Phoenix,AZ,85012,33.489182,-112.07385
17746,Self-Service,Glendale,AZ,85306,33.619517,-112.17302
17747,Self-Service,Phoenix,AZ,85012,33.488054999999996,-112.073751
17748,Self-Service,Phoenix,AZ,85028,33.582759,-111.98389399999999
17749,Self-Service,Tempe,AZ,85284,33.334506,-111.959557
17750,Self-Service,Phoenix,AZ,85028,33.582772,-111.981265
17751,Self-Service,Tempe,AZ,85284,33.341117,-111.95444199999999
17752,Self-Service,Phoenix,AZ,85015,33.513315000000006,-112.099801
17753,Self-Service,Phoenix,AZ,85028,33.579395,-111.977958
17754,Staffed,Tempe,AZ,85284,33.341545,-111.95444599999999
17755,Self-Service,Phoenix,AZ,85016,33.509861,-112.03881399999999
17756,Authorized Ship Center,Phoenix,AZ,85028,33.583918,-111.978044
17757,Self-Service,Tempe,AZ,85284,33.342546999999996,-111.954454
17758,Staffed,Phoenix,AZ,85016,33.507733,-112.03880600000001
17759,Self-Service,Phoenix,AZ,85028,33.588194,-111.97776
17760,Self-Service,Tempe,AZ,85284,33.349229,-111.955148
17761,Self-Service,Phoenix,AZ,85012,33.509258,-112.073603
17762,Self-Service,Phoenix,AZ,85028,33.588309,-111.977759
17763,Self-Service,Phoenix,AZ,85015,33.509578000000005,-112.10191100000002
17764,Self-Service,Tempe,AZ,85284,33.334584,-111.94280400000001
17765,Self-Service,Phoenix,AZ,85028,33.593703000000005,-111.979773
17766,Self-Service,Phoenix,AZ,85013,33.487567,-112.077284
17767,Staffed,Tempe,AZ,85284,33.347122999999996,-111.94572099999999
17768,Self-Service,Phoenix,AZ,85012,33.486354999999996,-112.07383700000001
17769,Self-Service,Scottsdale,AZ,85254,33.582682,-111.973077
17770,Authorized Ship Center,Chandler,AZ,85226,33.305240999999995,-111.94671699999999
17771,Self-Service,Phoenix,AZ,85012,33.485437,-112.07375800000001
17772,Authorized Ship Center,Tempe,AZ,85283,33.354557,-111.94579099999999
17773,Authorized Ship Center,Phoenix,AZ,85032,33.59857,-111.979726
17774,Self-Service,Phoenix,AZ,85012,33.485345,-112.07383100000001
17775,Authorized Ship Center,Tempe,AZ,85284,33.325865,-111.92831799999999
17776,Self-Service,Scottsdale,AZ,85254,33.597551,-111.97731100000001
17777,Authorized Ship Center,Phoenix,AZ,85016,33.509391,-112.035719
17778,Authorized Ship Center,Phoenix,AZ,85048,33.30599,-112.054924
17779,Staffed,Glendale,AZ,85306,33.610837,-112.16497700000001
17780,Self-Service,Phoenix,AZ,85048,33.293310999999996,-112.063469
17781,Self-Service,Phoenix,AZ,85043,33.460133,-112.20391799999999
17782,Self-Service,Phoenix,AZ,85016,33.505590000000005,-112.036685
17783,Authorized Ship Center,Scottsdale,AZ,85255,33.7018,-111.925224
17784,Self-Service,Phoenix,AZ,85035,33.470123,-112.22084199999999
17785,Self-Service,Phoenix,AZ,85016,33.509388,-112.034384
17786,Self-Service,Phoenix,AZ,85028,33.582537,-111.982968
17787,Self-Service,Phoenix,AZ,85016,33.509197,-112.034507
17788,Self-Service,Scottsdale,AZ,85255,33.702983,-111.92520900000001
17789,Self-Service,Scottsdale,AZ,85255,33.691363,-111.921998
17790,Self-Service,Phoenix,AZ,85016,33.509196,-112.034047
17791,Authorized Ship Center,Scottsdale,AZ,85254,33.625819,-111.94411200000002
17792,Staffed,Scottsdale,AZ,85255,33.639198,-111.925366
17793,Authorized Ship Center,Glendale,AZ,85305,33.508869,-112.263906
17794,Self-Service,Phoenix,AZ,85016,33.505763,-112.03386200000001
17795,Self-Service,Avondale,AZ,85323,33.456438,-112.272471
17796,Self-Service,Scottsdale,AZ,85254,33.635372,-111.925299
17797,Self-Service,Phoenix,AZ,85016,33.509202,-112.03164199999999
17798,Self-Service,Tolleson,AZ,85353,33.450804,-112.24986200000001
17799,Authorized Ship Center,Glendale,AZ,85306,33.610805,-112.18485600000001
17800,Self-Service,Phoenix,AZ,85016,33.509204,-112.031171
17801,Authorized Ship Center,Phoenix,AZ,85037,33.493617,-112.291067
17802,Self-Service,Scottsdale,AZ,85255,33.698575,-111.892803
17803,Self-Service,Phoenix,AZ,85016,33.509436,-112.03067
17804,Authorized Ship Center,Peoria,AZ,85345,33.56629,-112.25273999999999
17805,Authorized Ship Center,Scottsdale,AZ,85255,33.696971999999995,-111.890499
17806,Self-Service,Phoenix,AZ,85016,33.509438,-112.03056699999999
17807,Self-Service,Glendale,AZ,85307,33.535055,-112.294577
17808,Authorized Ship Center,Scottsdale,AZ,85255,33.698413,-111.888552
17809,Self-Service,Phoenix,AZ,85016,33.526025,-112.02936899999999
17810,Self-Service,Phoenix,AZ,85016,33.525708,-112.02751
17811,Authorized Ship Center,Glendale,AZ,85302,33.581665,-112.20061299999999
17812,Authorized Ship Center,Scottsdale,AZ,85255,33.673757,-111.890449
17813,Self-Service,Scottsdale,AZ,85255,33.647558000000004,-111.89898000000001
17814,Self-Service,Phoenix,AZ,85043,33.41731,-112.169366
17815,Self-Service,Phoenix,AZ,85016,33.509260999999995,-112.028526
17816,Self-Service,Glendale,AZ,85302,33.581811,-112.18803100000001
17817,Self-Service,Phoenix,AZ,85016,33.509246999999995,-112.02890900000001
17818,Self-Service,Scottsdale,AZ,85255,33.644724,-111.89724
17819,Authorized Ship Center,Glendale,AZ,85302,33.58205,-112.184345
17820,Self-Service,Phoenix,AZ,85016,33.509353000000004,-112.026595
17821,Self-Service,Scottsdale,AZ,85255,33.641375,-111.89663200000001
17822,Authorized Ship Center,Peoria,AZ,85345,33.595814000000004,-112.22159099999999
17823,Self-Service,Phoenix,AZ,85016,33.50975,-112.022825
17824,Self-Service,Scottsdale,AZ,85260,33.634026,-111.907766
17825,Authorized Ship Center,Peoria,AZ,85345,33.582702000000005,-112.27249099999999
17826,Self-Service,Phoenix,AZ,85016,33.509584999999994,-112.022145
17827,Self-Service,Scottsdale,AZ,85260,33.633328999999996,-111.90829599999999
17828,Staffed,Phoenix,AZ,85034,33.423408,-112.01338600000001
17829,Self-Service,Scottsdale,AZ,85260,33.626799,-111.921099
17830,Self-Service,Phoenix,AZ,85016,33.507085,-112.03036999999999
17831,Self-Service,Phoenix,AZ,85034,33.424001000000004,-112.02977
17832,Self-Service,Phoenix,AZ,85016,33.509688,-112.0187
17833,Self-Service,Scottsdale,AZ,85260,33.608273,-111.88583799999999
17834,Self-Service,Phoenix,AZ,85034,33.421987,-111.996998
17835,Self-Service,Scottsdale,AZ,85254,33.624873,-111.925739
17836,Self-Service,Phoenix,AZ,85034,33.436788,-112.05034599999999
17837,Self-Service,Phoenix,AZ,85016,33.509927000000005,-112.01878500000001
17838,Self-Service,Phoenix,AZ,85040,33.409879,-112.031249
17839,Self-Service,Phoenix,AZ,85016,33.509839,-112.014323
17840,Staffed,Scottsdale,AZ,85254,33.622924,-111.933002
17841,Self-Service,Scottsdale,AZ,85254,33.622675,-111.92918600000002
17842,Staffed,Phoenix,AZ,85031,33.501785,-112.15155700000001
17843,Self-Service,Phoenix,AZ,85034,33.421954,-111.98208400000001
17844,Self-Service,Phoenix,AZ,85008,33.455958,-111.987255
17845,Self-Service,Phoenix,AZ,85021,33.553129,-112.10698899999998
17846,Self-Service,Scottsdale,AZ,85254,33.619973,-111.931048
17847,Self-Service,Scottsdale,AZ,85254,33.619469,-111.930966
17848,Self-Service,Phoenix,AZ,85021,33.55604,-112.11220700000001
17849,Self-Service,Phoenix,AZ,85040,33.397754,-112.02641200000001
17850,Authorized Ship Center,Phoenix,AZ,85085,33.798970000000004,-112.06715200000001
17851,Self-Service,Phoenix,AZ,85034,33.430316,-112.06530500000001
17852,Authorized Ship Center,Phoenix,AZ,85021,33.553108,-112.098055
17853,Self-Service,Phoenix,AZ,85040,33.412968,-111.98241999999999
17854,Self-Service,Phoenix,AZ,85021,33.553013,-112.09636599999999
17855,Self-Service,Glendale,AZ,85310,33.712284000000004,-112.201856
17856,Self-Service,Glendale,AZ,85301,33.53845,-112.171454
17857,Authorized Ship Center,Anthem,AZ,85086,33.863822,-112.134598
17858,Self-Service,Phoenix,AZ,85040,33.403661,-111.99441999999999
17859,Self-Service,Phoenix,AZ,85040,33.399733000000005,-111.99601399999999
17860,Authorized Ship Center,Peoria,AZ,85382,33.681591999999995,-112.235403
17861,Self-Service,Phoenix,AZ,85018,33.509659,-111.98821000000001
17862,Staffed,Tempe,AZ,85281,33.421862,-111.974833
17863,Authorized Ship Center,Glendale,AZ,85308,33.638734,-112.20279
17864,Self-Service,Phoenix,AZ,85018,33.509415999999995,-111.987522
17865,Self-Service,Tempe,AZ,85281,33.417843,-111.97368300000001
17866,Self-Service,Cave Creek,AZ,85331,33.834825,-111.94333
17867,Self-Service,Phoenix,AZ,85018,33.510707000000004,-111.995299
17868,Authorized Ship Center,Carefree,AZ,85331,33.821096999999995,-111.924191
17869,Self-Service,Phoenix,AZ,85018,33.510945,-111.995299
17870,Self-Service,Tempe,AZ,85281,33.415454,-111.974652
17871,Self-Service,Phoenix,AZ,85043,33.461775,-112.18623400000001
17872,Authorized Ship Center,Scottsdale,AZ,85262,33.798559999999995,-111.927927
17873,Self-Service,Phoenix,AZ,85018,33.511183,-111.995299
17874,Self-Service,Phoenix,AZ,85018,33.509947,-111.998585
17875,Self-Service,Carefree,AZ,85331,33.824383000000005,-111.92148600000002
17876,Authorized Ship Center,Laveen,AZ,85339,33.377555,-112.16883600000001
17877,Authorized Ship Center,Scottsdale,AZ,85262,33.780635,-111.925731
17878,Self-Service,Litchfield Park,AZ,85340,33.486527,-112.35083799999998
17879,Self-Service,Phoenix,AZ,85018,33.510045,-112.008853
17880,Self-Service,Phoenix,AZ,85018,33.509812,-112.00938000000001
17881,Staffed,Mesa,AZ,85210,33.387809000000004,-111.85721799999999
17882,Self-Service,Avondale,AZ,85323,33.460004,-112.340833
17883,Self-Service,Phoenix,AZ,85018,33.505562,-112.01295
17884,Self-Service,Mesa,AZ,85201,33.415478,-111.83416799999999
17885,Self-Service,Litchfield Park,AZ,85340,33.486453999999995,-112.351398
17886,Self-Service,Phoenix,AZ,85018,33.510090999999996,-112.012925
17887,Authorized Ship Center,Mesa,AZ,85201,33.436109,-111.82271599999999
17888,Self-Service,Goodyear,AZ,85338,33.456741,-112.34113300000001
17889,Self-Service,Goodyear,AZ,85338,33.465418,-112.358228
17890,Self-Service,Mesa,AZ,85201,33.418053,-111.83141499999999
17891,Self-Service,Glendale,AZ,85302,33.567468,-112.154224
17892,Self-Service,Goodyear,AZ,85338,33.464586,-112.358221
17893,Self-Service,Tempe,AZ,85281,33.425695000000005,-111.89676299999999
17894,Authorized Ship Center,Glendale,AZ,85302,33.567535,-112.170065
17895,Authorized Ship Center,Phoenix,AZ,85051,33.570312,-112.12070800000001
17896,Authorized Ship Center,Goodyear,AZ,85338,33.43752,-112.358179
17897,Self-Service,Mesa,AZ,85210,33.39281,-111.85708899999999
17898,Self-Service,Phoenix,AZ,85051,33.570312,-112.12070800000001
17899,Self-Service,Tempe,AZ,85282,33.407571999999995,-111.89396699999999
17900,Authorized Ship Center,Sun City,AZ,85351,33.605090999999994,-112.26911000000001
17901,Self-Service,Phoenix,AZ,85021,33.5676,-112.11313200000001
17902,Self-Service,Tempe,AZ,85282,33.407284000000004,-111.892173
17903,Authorized Ship Center,Youngtown,AZ,85363,33.605383,-112.29954599999999
17904,Self-Service,Phoenix,AZ,85013,33.480338,-112.07913899999998
17905,Self-Service,Peoria,AZ,85381,33.606389,-112.239325
17906,Authorized Ship Center,Mesa,AZ,85203,33.4152,-111.812646
17907,Self-Service,Tempe,AZ,85281,33.414862,-111.90116599999999
17908,Staffed,Phoenix,AZ,85029,33.582037,-112.108526
17909,Authorized Ship Center,Phoenix,AZ,85042,33.39107,-112.04733999999999
17910,Self-Service,Tempe,AZ,85281,33.4476,-111.90938899999999
17911,Self-Service,Phoenix,AZ,85034,33.423109000000004,-112.036674
17912,Self-Service,Phoenix,AZ,85020,33.555084,-112.04705200000001
17913,Authorized Ship Center,Phoenix,AZ,85020,33.553129999999996,-112.053675
17914,Authorized Ship Center,Tempe,AZ,85282,33.394723,-111.97827099999999
17915,Self-Service,Mesa,AZ,85210,33.382575,-111.858134
17916,Self-Service,Phoenix,AZ,85020,33.549748,-112.04806200000002
17917,Self-Service,Tempe,AZ,85282,33.395195,-111.973977
17918,Authorized Ship Center,Tempe,AZ,85282,33.392305,-111.89206100000001
17919,Self-Service,Phoenix,AZ,85028,33.573749,-112.020371
17920,Staffed,Mesa,AZ,85203,33.415147999999995,-111.80077299999999
17921,Self-Service,Tempe,AZ,85281,33.41355,-111.96978999999999
17922,Self-Service,Phoenix,AZ,85020,33.545637,-112.042495
17923,Authorized Ship Center,Tempe,AZ,85283,33.37826,-111.97730800000001
17924,Self-Service,Mesa,AZ,85210,33.38012,-111.85954
17925,Self-Service,Mesa,AZ,85210,33.38002,-111.859792
17926,Self-Service,Phoenix,AZ,85020,33.545835,-112.04274199999999
17927,Self-Service,Tempe,AZ,85282,33.407539,-111.96498100000001
17928,Staffed,Scottsdale,AZ,85257,33.462801,-111.90881999999999
17929,Self-Service,Phoenix,AZ,85020,33.543861,-112.047537
17930,Self-Service,Tempe,AZ,85282,33.403718,-111.96465900000001
17931,Authorized Ship Center,Scottsdale,AZ,85257,33.451322,-111.91735
17932,Authorized Ship Center,Phoenix,AZ,85022,33.606843,-112.065272
17933,Self-Service,Mesa,AZ,85202,33.378595000000004,-111.86091599999999
17934,Self-Service,Tempe,AZ,85282,33.403778,-111.96326699999999
17935,Self-Service,Phoenix,AZ,85020,33.542970000000004,-112.047533
17936,Self-Service,Gilbert,AZ,85233,33.378689,-111.83360400000001
17937,Self-Service,Phoenix,AZ,85044,33.371986,-111.97444099999998
17938,Authorized Ship Center,Phoenix,AZ,85028,33.582487,-112.01477
17939,Self-Service,Tempe,AZ,85282,33.394101,-111.909159
17940,Self-Service,Phoenix,AZ,85044,33.358318,-111.97745400000001
17941,Authorized Ship Center,Phoenix,AZ,85022,33.607735,-112.06785500000001
17942,Self-Service,Tempe,AZ,85282,33.407612,-111.919878
17943,Self-Service,Phoenix,AZ,85022,33.615763,-112.03431299999998
17944,Authorized Ship Center,Phoenix,AZ,85044,33.34891,-111.9816
17945,Self-Service,Phoenix,AZ,85044,33.377033000000004,-111.972118
17946,Self-Service,Phoenix,AZ,85029,33.597367,-112.09963799999998
17947,Staffed,Tempe,AZ,85281,33.421999,-111.92553999999998
17948,Self-Service,Phoenix,AZ,85021,33.568359,-112.10825600000001
17949,Authorized Ship Center,Mesa,AZ,85203,33.435084,-111.787952
17950,Self-Service,Tempe,AZ,85282,33.381361,-111.969752
17951,Self-Service,Phoenix,AZ,85029,33.582037,-112.108526
17952,Self-Service,Tempe,AZ,85282,33.383155,-111.969618
17953,Self-Service,Mesa,AZ,85202,33.374878,-111.87978799999999
17954,Authorized Ship Center,Mesa,AZ,85202,33.364005,-111.877445
17955,Self-Service,Phoenix,AZ,85029,33.582015000000006,-112.11158400000001
17956,Self-Service,Phoenix,AZ,85044,33.346367,-111.97500900000001
17957,Authorized Ship Center,Chandler,AZ,85224,33.350146,-111.859066
17958,Self-Service,Phoenix,AZ,85044,33.316846999999996,-112.002044
17959,Authorized Ship Center,Phoenix,AZ,85032,33.611519,-112.014707
17960,Self-Service,Tempe,AZ,85282,33.384388,-111.90906299999999
17961,Self-Service,Tempe,AZ,85284,33.34158,-111.963052
17962,Self-Service,Phoenix,AZ,85021,33.577998,-112.113478
17963,Authorized Ship Center,Tempe,AZ,85283,33.363721000000005,-111.908955
17964,Staffed,Phoenix,AZ,85044,33.319981,-111.97730800000001
17965,Self-Service,Phoenix,AZ,85027,33.677607,-112.099818
17966,Authorized Ship Center,Phoenix,AZ,85048,33.305093,-111.996577
17967,Staffed,Phoenix,AZ,85032,33.610952000000005,-111.97776299999998
17968,Self-Service,Tempe,AZ,85283,33.363775,-111.909254
17969,Self-Service,Phoenix,AZ,85044,33.319726,-111.979785
17970,Self-Service,Tempe,AZ,85282,33.387605,-111.909127
17971,Self-Service,Phoenix,AZ,85027,33.676546,-112.10683
17972,Self-Service,Tempe,AZ,85284,33.331851,-111.96754299999999
17973,Self-Service,Gilbert,AZ,85233,33.376133,-111.837018
17974,Authorized Ship Center,Tempe,AZ,85282,33.392992,-111.90871200000001
17975,Authorized Ship Center,Phoenix,AZ,85048,33.305099,-111.99879399999999
17976,Self-Service,Mesa,AZ,85202,33.409661,-111.887185
17977,Self-Service,Phoenix,AZ,85048,33.305139000000004,-111.986473
17978,Authorized Ship Center,Chandler,AZ,85226,33.31974,-111.965805
17979,Self-Service,Tempe,AZ,85283,33.378368,-111.92007
17980,Self-Service,Chandler,AZ,85225,33.354552000000005,-111.837948
17981,Self-Service,Tempe,AZ,85282,33.392993,-111.915442
17982,Authorized Ship Center,Chandler,AZ,85224,33.335561,-111.876396
17983,Self-Service,Tempe,AZ,85282,33.382020000000004,-111.926247
17984,Staffed,Tempe,AZ,85282,33.383593,-111.92636599999999
17985,Authorized Ship Center,Mesa,AZ,85213,33.451809999999995,-111.771685
17986,Authorized Ship Center,Mesa,AZ,85213,33.422671,-111.77250500000001
17987,Self-Service,Mesa,AZ,85213,33.422612,-111.77232099999999
17988,Self-Service,Mesa,AZ,85204,33.40987,-111.77103999999999
17989,Authorized Ship Center,Mesa,AZ,85215,33.451789,-111.733755
17990,Self-Service,Mesa,AZ,85215,33.452242,-111.72837700000001
17991,Self-Service,Mesa,AZ,85215,33.458168,-111.719623
17992,Authorized Ship Center,Mesa,AZ,85204,33.39266,-111.788228
17993,Authorized Ship Center,Mesa,AZ,85205,33.415621,-111.73597
17994,Authorized Ship Center,Mesa,AZ,85205,33.415634999999995,-111.734068
17995,Self-Service,Mesa,AZ,85204,33.385047,-111.80566699999999
17996,Self-Service,Mesa,AZ,85204,33.384941,-111.80566699999999
17997,Authorized Ship Center,Mesa,AZ,85205,33.435142,-111.719103
17998,Self-Service,Mesa,AZ,85204,33.384834000000005,-111.80566699999999
17999,Self-Service,Mesa,AZ,85204,33.381807,-111.806149
18000,Authorized Ship Center,Mesa,AZ,85206,33.393718,-111.751819
18001,Authorized Ship Center,San Diego,CA,92126,32.915347,-117.13076399999999
18002,Self-Service,Murrieta,CA,92562,33.552387,-117.21274
18003,Self-Service,Murrieta,CA,92562,33.552133000000005,-117.21245800000001
18004,Authorized Ship Center,Murrieta,CA,92562,33.568321000000005,-117.20557600000001
18005,Authorized Ship Center,Murrieta,CA,92562,33.573871000000004,-117.202226
18006,Authorized Ship Center,Murrieta,CA,92562,33.555624,-117.19873899999999
18007,Authorized Ship Center,Murrieta,CA,92562,33.553445,-117.196056
18008,Staffed,El Cajon,CA,92019,32.794014000000004,-116.935346
18009,Self-Service,Alpine,CA,91901,32.835128999999995,-116.76839199999999
18010,Authorized Ship Center,Alpine,CA,91901,32.836382,-116.777336
18011,Self-Service,Descanso,CA,91916,32.853063,-116.61638300000001
18012,Self-Service,Jamul,CA,91935,32.719961,-116.88005700000001
18013,Self-Service,Lakeside,CA,92040,32.857368,-116.92105900000001
18014,Self-Service,El Cajon,CA,92021,32.806821,-116.93560900000001
18015,Authorized Ship Center,Lakeside,CA,92040,32.856527,-116.927917
18016,Authorized Ship Center,Lakeside,CA,92040,32.854791999999996,-116.931122
18017,Authorized Ship Center,El Cajon,CA,92019,32.744595000000004,-116.930016
18018,Authorized Ship Center,El Cajon,CA,92019,32.743678,-116.932768
18019,Authorized Ship Center,El Cajon,CA,92021,32.794812,-116.94514299999999
18020,Authorized Ship Center,El Cajon,CA,92020,32.817534,-116.958905
18021,Authorized Ship Center,El Cajon,CA,92020,32.778621,-116.95796599999998
18022,Self-Service,El Cajon,CA,92021,32.809043,-116.960412
18023,Authorized Ship Center,El Cajon,CA,92020,32.819927,-116.962299
18024,Self-Service,El Cajon,CA,92020,32.792660999999995,-116.966439
18025,Self-Service,Santee,CA,92071,32.839946999999995,-116.96463999999999
18026,Self-Service,La Mesa,CA,91941,32.748272,-116.96158600000001
18027,Authorized Ship Center,Ramona,CA,92065,33.005736999999996,-116.81801399999999
18028,Authorized Ship Center,La Mesa,CA,91941,32.746825,-116.962484
18029,Staffed,El Cajon,CA,92020,32.804312,-116.97105800000001
18030,Self-Service,El Cajon,CA,92020,32.821157,-116.97773600000001
18031,Authorized Ship Center,Santee,CA,92071,32.856849,-116.97108100000001
18032,Self-Service,Spring Valley,CA,91978,32.72911,-116.968953
18033,Authorized Ship Center,Tecate,CA,91980,32.578223,-116.62825900000001
18034,Staffed,Chula Vista,CA,91910,32.641031,-117.05025400000001
18035,Self-Service,Bonita,CA,91902,32.669249,-117.02108799999999
18036,Authorized Ship Center,Chula Vista,CA,91910,32.646278,-117.00197800000001
18037,Self-Service,Chula Vista,CA,91914,32.655317,-116.966734
18038,Authorized Ship Center,Bonita,CA,91902,32.660561,-117.03356699999999
18039,Authorized Ship Center,Chula Vista,CA,91915,32.646904,-116.96849399999999
18040,Authorized Ship Center,Chula Vista,CA,91913,32.640929,-116.992251
18041,Authorized Ship Center,Bonita,CA,91902,32.660674,-117.03585
18042,Self-Service,Spring Valley,CA,91977,32.73126,-116.97293700000002
18043,Authorized Ship Center,Chula Vista,CA,91913,32.623794000000004,-116.99601200000001
18044,Authorized Ship Center,Chula Vista,CA,91910,32.639866,-117.048079
18045,Authorized Ship Center,Chula Vista,CA,91910,32.639967,-117.048282
18046,Self-Service,Spring Valley,CA,91977,32.748016,-116.986819
18047,Authorized Ship Center,Spring Valley,CA,91977,32.748012,-116.986443
18048,Self-Service,Spring Valley,CA,91977,32.747944,-116.985477
18049,Self-Service,National City,CA,91950,32.654498,-117.06738
18050,Authorized Ship Center,Lemon Grove,CA,91945,32.74238,-117.04509099999999
18051,Authorized Ship Center,Chula Vista,CA,91911,32.614583,-117.02677
18052,Authorized Ship Center,National City,CA,91950,32.66151,-117.081446
18053,Authorized Ship Center,National City,CA,91950,32.661332,-117.082301
18054,Self-Service,National City,CA,91950,32.661113,-117.08348400000001
18055,Self-Service,La Mesa,CA,91941,32.763488,-117.022376
18056,Self-Service,Campo,CA,91905,32.701051,-116.35700200000001
18057,Self-Service,El Cajon,CA,92019,32.791825,-116.831376
18058,Self-Service,Chula Vista,CA,91914,32.653075,-116.966923
18059,Authorized Ship Center,San Diego,CA,92154,32.555052,-116.935845
18060,Self-Service,Chula Vista,CA,91910,32.626126,-117.074005
18061,Authorized Ship Center,Chula Vista,CA,91911,32.622164,-117.072453
18062,Self-Service,Chula Vista,CA,91911,32.609933000000005,-117.068922
18063,Authorized Ship Center,Chula Vista,CA,91911,32.607668,-117.08024099999999
18064,Self-Service,Chula Vista,CA,91911,32.599088,-117.07711699999999
18065,Self-Service,Chula Vista,CA,91911,32.608366,-117.09211699999999
18066,Self-Service,National City,CA,91950,32.660412,-117.10363500000001
18067,Self-Service,Chula Vista,CA,91911,32.595551,-117.020133
18068,Authorized Ship Center,National City,CA,91950,32.677091,-117.095277
18069,Authorized Ship Center,National City,CA,91950,32.671406,-117.105303
18070,Self-Service,National City,CA,91950,32.659586,-117.115164
18071,Self-Service,San Diego,CA,92154,32.582307,-117.032628
18072,Authorized Ship Center,San Diego,CA,92154,32.586773,-117.09260800000001
18073,Self-Service,San Diego,CA,92154,32.583708,-117.10016
18074,Self-Service,San Diego,CA,92173,32.555825,-117.05285
18075,Authorized Ship Center,San Diego,CA,92173,32.555638,-117.05226200000001
18076,Authorized Ship Center,San Ysidro,CA,92173,32.5498,-117.03595200000001
18077,Authorized Ship Center,San Ysidro,CA,92173,32.547376,-117.033455
18078,Self-Service,San Diego,CA,92154,32.557023,-116.960773
18079,Staffed,San Diego,CA,92154,32.555039,-116.94272099999999
18080,Authorized Ship Center,San Ysidro,CA,92173,32.547090999999995,-117.033409
18081,Self-Service,Ramona,CA,92065,33.038097,-116.875616
18082,Self-Service,Santee,CA,92071,32.849439000000004,-116.983521
18083,Authorized Ship Center,Santee,CA,92071,32.849131,-116.98976
18084,Self-Service,Santee,CA,92071,32.849131,-116.98976
18085,Authorized Ship Center,Imperial Beach,CA,91932,32.580535,-117.131747
18086,Staffed,La Mesa,CA,91942,32.776261,-117.01511699999999
18087,Self-Service,La Mesa,CA,91941,32.766745,-117.021703
18088,Authorized Ship Center,La Mesa,CA,91941,32.770269,-117.009022
18089,Authorized Ship Center,La Mesa,CA,91941,32.763995,-117.02131599999998
18090,Authorized Ship Center,La Mesa,CA,91941,32.763391,-117.023781
18091,Self-Service,La Mesa,CA,91941,32.778309,-116.99660300000001
18092,Authorized Ship Center,La Mesa,CA,91942,32.776540999999995,-117.01678899999999
18093,Self-Service,La Mesa,CA,91942,32.778565,-117.00703899999999
18094,Self-Service,La Mesa,CA,91942,32.775339,-117.027267
18095,Self-Service,La Mesa,CA,91941,32.772492,-117.031205
18096,Authorized Ship Center,La Mesa,CA,91942,32.780002,-117.03223500000001
18097,Authorized Ship Center,El Cajon,CA,92020,32.798696,-117.00243600000002
